,44.340343,44.702304,-45.357116,-11.87,-42.85,-16.27,,,,,,,,,,
-1.197162,-10.506293,-0.186757,-0.360229,0.056066,-0.085168,50.131736,42.892494,-34.149181,-13.23,-49.87,-18.4,,,,,
-1.197162,-10.506293,-0.186757,-0.360229,0.056066,-0.085168,50.131736,42.892494,-34.149181,-13.23,-49.89,-18.4,,,,,
-0.665622,-9.352229,-0.392669,-0.499914,0.084828,-0.13204,50.131736,42.892494,-34.149181,-13.23,-49.92,-18.41,,,,,
-0.761395,-9.24209,-0.541117,-0.411895,0.019047,-0.096753,50.131736,42.892494,-34.149181,-13.24,-49.94,-18.42,,,,,
-0.761395,-9.24209,-0.541117,-0.411895,0.019047,-0.096753,50.131736,42.892494,-34.149181,-13.24,-49.97,-18.42,,,,,
-1.245048,-10.434463,-0.598581,-0.317484,-0.012112,0.04493,50.131736,42.892494,-34.149181,-13.24,-49.99,-18.42,,,,,
-1.508424,-11.416136,-0.579426,-0.489394,0.052204,0.145332,50.131736,42.892494,-34.149181,-13.23,-50.01,-18.41,,,,,
-1.508424,-11.416136,-0.579426,-0.489394,0.052204,0.145332,50.131736,42.892494,-34.149181,-13.22,-50.04,-18.41,,,,,
-1.680815,-10.831921,-0.488442,-0.805915,0.110262,0.081549,50.131736,42.892494,-34.149181,-13.21,-50.08,-18.41,,,,,
-1.201951,-9.639548,-0.756606,-0.952392,0.210132,-0.029374,49.045848,44.340343,-32.397941,-13.21,-50.13,-18.42,,,,,
-0.694354,-9.424058,-1.206739,-0.975695,0.339297,-0.288237,49.045848,44.340343,-32.397941,-13.21,-50.19,-18.45,,,,,
-0.694354,-9.424058,-1.206739,-0.975695,0.339297,-0.288237,49.045848,44.340343,-32.397941,-13.21,-50.25,-18.47,,,,,
-0.8859,-10.113624,-1.503635,-1.012713,0.375117,-0.447896,49.045848,44.340343,-32.397941,-13.22,-50.31,-18.51,,,,,
-1.537156,-10.807977,-1.355187,-1.119108,0.356874,-0.212868,49.045848,44.340343,-32.397941,-13.21,-50.37,-18.53,,,,,
-1.537156,-10.807977,-1.355187,-1.119108,0.356874,-0.212868,49.045848,44.340343,-32.397941,-13.21,-50.43,-18.55,,,,,
-1.829263,-10.357845,-1.211528,-1.214051,0.445026,-0.166129,49.045848,44.340343,-32.397941,-13.2,-50.5,-18.58,,,,,
-0.933786,-9.917289,-1.872361,-1.328436,0.640505,-0.573333,49.045848,44.340343,-32.397941,-13.2,-50.58,-18.63,,,,,
-0.770972,-9.840671,-2.049541,-1.500878,0.629187,-0.748039,49.045848,44.340343,-32.397941,-13.21,-50.67,-18.68,,,,,
-0.770972,-9.840671,-2.049541,-1.500878,0.629187,-0.748039,50.493698,46.150154,-28.89546,-13.22,-50.76,-18.74,,,,,
-0.421401,-9.452791,-2.389535,-1.579442,0.571928,-0.8547,50.493698,46.150154,-28.89546,-13.24,-50.85,-18.8,,,,,
-0.268164,-8.633932,-2.58587,-1.656675,0.633847,-0.893583,50.493698,46.150154,-28.89546,-13.26,-50.95,-18.86,,,,,
-0.268164,-8.633932,-2.58587,-1.656675,0.633847,-0.893583,50.493698,46.150154,-28.89546,-13.28,-51.05,-18.92,,,,,
-0.574638,-8.49985,-2.696008,-1.593557,0.692438,-0.570004,50.493698,46.150154,-28.89546,-13.28,-51.15,-18.97,,,,,
-0.244221,-8.993081,-3.174873,-1.434165,0.865146,-0.489975,50.493698,46.150154,-28.89546,-13.27,-51.23,-19.02,,,,,
-0.244221,-8.993081,-3.174873,-1.434165,0.865146,-0.489975,50.493698,46.150154,-28.89546,-13.26,-51.3,-19.08,,,,,
0.057464,-8.629143,-3.452615,-1.480771,0.901366,-0.779598,50.493698,46.150154,-28.89546,-13.26,-51.39,-19.15,,,,,
0.756606,-7.934789,-4.060773,-1.459332,0.74983,-1.027675,46.512115,45.788192,-24.342237,-13.28,-51.48,-19.22,,,,,
1.872361,-7.384094,-4.616256,-1.279832,0.452217,-0.710621,46.512115,45.788192,-24.342237,-13.3,-51.56,-19.26,,,,,
1.872361,-7.384094,-4.616256,-1.279832,0.452217,-0.710621,46.512115,45.788192,-24.342237,-13.32,-51.64,-19.31,,,,,
1.292935,-7.748032,-4.549215,-1.00206,0.266459,-0.167061,46.512115,45.788192,-24.342237,-13.31,-51.7,-19.33,,,,,
1.173219,-8.375345,-4.525272,-0.87436,0.225978,0.262247,46.512115,45.788192,-24.342237,-13.29,-51.74,-19.33,,,,,
1.173219,-8.375345,-4.525272,-0.87436,0.225978,0.262247,46.512115,45.788192,-24.342237,-13.27,-51.78,-19.33,,,,,
1.436594,-8.715339,-4.903575,-0.958251,0.285501,0.180353,46.512115,45.788192,-24.342237,-13.25,-51.83,-19.34,,,,,
2.51404,-8.600411,-5.358497,-1.121904,0.24462,-0.216863,46.512115,45.788192,-24.342237,-13.25,-51.9,-19.35,,,,,
2.51404,-8.600411,-5.358497,-1.121904,0.24462,-0.216863,46.512115,45.788192,-24.342237,-13.25,-51.96,-19.37,,,,,
1.661661,-9.31392,-5.59314,-0.984883,0.075374,-0.412609,46.512115,45.788192,-24.342237,-13.27,-52.02,-19.39,,,,,
0.761395,-7.202126,-5.090332,-1.332164,-0.27031,-0.030705,46.512115,45.788192,-24.342237,-13.28,-52.11,-19.38,,,,,
0.876322,-6.661008,-5.042446,-0.996734,-0.322109,0.611126,46.512115,45.788192,-24.342237,-13.27,-52.16,-19.34,,,,,
0.876322,-6.661008,-5.042446,-0.996734,-0.322109,0.611126,46.512115,45.788192,-24.342237,-13.25,-52.21,-19.31,,,,,
1.182796,-9.0266,-5.822995,-0.513096,-0.239949,0.775579,46.512115,45.788192,-24.342237,-13.22,-52.23,-19.27,,,,,
0.411824,-7.594795,-5.511733,-0.844931,-0.269644,0.460789,46.512115,45.788192,-24.342237,-13.21,-52.27,-19.24,,,,,
0.411824,-7.594795,-5.511733,-0.844931,-0.269644,0.460789,46.512115,45.788192,-24.342237,-13.2,-52.32,-19.21,,,,,
-0.502808,-6.948328,-5.401594,-0.763837,-0.262453,0.701409,46.512115,45.788192,-24.342237,-13.17,-52.35,-19.18,,,,,
-0.512385,-6.182144,-5.545254,-0.805782,-0.033684,0.939233,46.512115,45.788192,-24.342237,-13.13,-52.39,-19.14,,,,,
-0.512385,-6.182144,-5.545254,-0.805782,-0.033684,0.939233,46.512115,45.788192,-24.342237,-13.09,-52.42,-19.11,,,,,
-0.301685,-6.206087,-5.722434,-0.599517,0.256072,1.099025,45.064266,41.80661,-20.489507,-13.02,-52.43,-19.08,,,,,
0.205912,-7.479867,-6.186933,-0.40031,0.533178,1.095829,45.064266,41.80661,-20.489507,-12.95,-52.43,-19.07,,,,,
0.033521,-7.206914,-6.182144,-0.539595,0.546894,0.652672,45.064266,41.80661,-20.489507,-12.9,-52.45,-19.07,,,,,
0.033521,-7.206914,-6.182144,-0.539595,0.546894,0.652672,45.064266,41.80661,-20.489507,-12.85,-52.46,-19.07,,,,,
-0.143659,-6.024118,-6.12468,-0.538929,0.525588,0.609395,45.064266,41.80661,-20.489507,-12.8,-52.48,-19.07,,,,,
0.569849,-6.536504,-6.622699,-0.268082,0.476585,0.679837,45.064266,41.80661,-20.489507,-12.75,-52.48,-19.07,,,,,
0.569849,-6.536504,-6.622699,-0.268082,0.476585,0.679837,45.064266,41.80661,-20.489507,-12.7,-52.48,-19.07,,,,,
0.785338,-6.282705,-6.51256,-0.086185,0.348219,0.745218,45.064266,41.80661,-20.489507,-12.65,-52.46,-19.06,,,,,
0.78055,-7.508599,-6.823822,0.091983,0.260333,0.879311,46.874076,37.825027,-19.789012,-12.6,-52.44,-19.04,,,,,
0.78055,-7.508599,-6.823822,0.091983,0.260333,0.879311,46.874076,37.825027,-19.789012,-12.55,-52.42,-19.02,,,,,
0.143659,-7.139873,-6.526926,-0.064746,0.121314,0.53669,46.874076,37.825027,-19.789012,-12.52,-52.41,-19.01,,,,,
-0.076618,-6.914807,-6.388056,0.009956,0.072711,0.563055,46.874076,37.825027,-19.789012,-12.49,-52.4,-18.99,,,,,
-0.100562,-7.072832,-6.469463,0.209563,0.051272,0.797284,46.874076,37.825027,-19.789012,-12.45,-52.38,-18.97,,,,,
-0.100562,-7.072832,-6.469463,0.209563,0.051272,0.797284,46.874076,37.825027,-19.789012,-12.41,-52.36,-18.94,,,,,
-0.392669,-7.412826,-6.445519,0.409437,0.022376,1.113273,46.874076,37.825027,-19.789012,-12.35,-52.31,-18.9,,,,,
-0.761395,-7.652258,-6.287494,0.345919,0.011723,0.980379,46.874076,37.825027,-19.789012,-12.31,-52.28,-18.87,,,,,
-0.761395,-7.652258,-6.287494,0.345919,0.011723,0.980379,46.874076,37.825027,-19.789012,-12.26,-52.24,-18.83,,,,,
-1.37913,-7.250012,-6.095948,0.139388,-0.00359,0.559194,44.521324,32.938541,-19.964136,-12.23,-52.23,-18.81,,,,,
-1.350399,-7.791129,-6.186933,0.082395,0.054468,0.412984,44.521324,32.938541,-19.964136,-12.21,-52.22,-18.8,,,,,
-1.350399,-7.791129,-6.186933,0.082395,0.054468,0.412984,44.521324,32.938541,-19.964136,-12.19,-52.21,-18.79,,,,,
-1.336033,-7.475079,-6.239607,-0.054094,0.051938,0.27543,44.521324,32.938541,-19.964136,-12.17,-52.2,-18.78,,,,,
-0.799704,-7.18776,-6.40721,-0.039712,0.090022,0.379694,44.521324,32.938541,-19.964136,-12.15,-52.2,-18.77,,,,,
-0.909843,-7.216492,-6.411999,-0.01601,0.056066,0.537755,44.521324,32.938541,-19.964136,-12.12,-52.19,-18.76,,,,,
-0.909843,-7.216492,-6.411999,-0.01601,0.056066,0.537755,44.521324,32.938541,-19.964136,-12.1,-52.18,-18.74,,,,,
-1.02477,-7.173394,-6.330592,0.003831,0.054468,0.525105,44.521324,32.938541,-19.964136,-12.07,-52.18,-18.72,,,,,
-1.072657,-7.465501,-6.435942,-0.001229,0.089223,0.250928,44.521324,32.938541,-19.964136,-12.05,-52.17,-18.72,,,,,
-1.072657,-7.465501,-6.435942,-0.001229,0.089223,0.250928,44.521324,32.938541,-19.964136,-12.04,-52.17,-18.71,,,,,
-1.249837,-7.321842,-6.37369,-0.069807,0.104137,0.019496,43.978382,33.843444,-17.687524,-12.03,-52.17,-18.72,,,,,
-1.077446,-7.130296,-6.292283,0.027267,0.118784,0.153322,43.978382,33.843444,-17.687524,-12.02,-52.16,-18.72,,,,,
-1.077446,-7.130296,-6.292283,0.027267,0.118784,0.153322,43.978382,33.843444,-17.687524,-12.01,-52.16,-18.72,,,,,
-1.029559,-6.857343,-6.344958,0.18879,0.094416,0.311383,43.978382,33.843444,-17.687524,-11.99,-52.14,-18.71,,,,,
-1.101389,-7.489445,-6.354535,0.350713,0.082165,0.429895,43.978382,33.843444,-17.687524,-11.97,-52.12,-18.7,,,,,
-1.350399,-7.853382,-6.249185,0.177072,0.098277,0.196466,43.978382,33.843444,-17.687524,-11.96,-52.1,-18.7,,,,,
-1.350399,-7.853382,-6.249185,0.177072,0.098277,0.196466,43.978382,33.843444,-17.687524,-11.94,-52.09,-18.69,,,,,
-1.427017,-7.690568,-6.110314,0.025003,0.103737,0.006313,43.978382,33.843444,-17.687524,-11.94,-52.08,-18.7,,,,,
-1.0966,-7.561274,-6.335381,0.029797,0.105468,-0.070121,43.43544,31.852655,-17.862648,-11.94,-52.08,-18.71,,,,,
-1.0966,-7.561274,-6.335381,0.029797,0.105468,-0.070121,43.43544,31.852655,-17.862648,-11.94,-52.08,-18.71,,,,,
-1.316878,-7.302687,-6.19651,0.082662,0.05247,-0.033635,43.43544,31.852655,-17.862648,-11.94,-52.08,-18.72,,,,,
-1.427017,-7.22128,-5.995387,0.053633,0.027037,-0.084502,43.43544,31.852655,-17.862648,-11.94,-52.08,-18.72,,,,,
-1.73349,-6.852554,-5.799052,0.154568,0.091087,0.089006,43.43544,31.852655,-17.862648,-11.93,-52.06,-18.72,,,,,
-1.73349,-6.852554,-5.799052,0.154568,0.091087,0.089006,43.43544,31.852655,-17.862648,-11.93,-52.05,-18.72,,,,,
-0.205912,-7.18776,-6.641854,0.339794,0.01705,0.345605,43.43544,31.852655,-17.862648,-11.91,-52.03,-18.71,,,,,
-2.317705,-7.652258,-5.401594,0.377478,-0.010248,0.241341,43.43544,31.852655,-17.862648,-11.9,-52,-18.7,,,,,
-2.317705,-7.652258,-5.401594,0.377478,-0.010248,0.241341,43.43544,31.852655,-17.862648,-11.89,-51.98,-18.69,,,,,
-1.623351,-7.819861,-5.866093,0.335799,0.238761,0.260516,44.340343,32.75756,-19.088516,-11.87,-51.95,-18.69,,,,,
-0.952941,-7.532542,-6.297071,0.152837,0.259002,0.109912,44.340343,32.75756,-19.088516,-11.85,-51.94,-18.7,,,,,
-0.952941,-7.532542,-6.297071,0.152837,0.259002,0.109912,44.340343,32.75756,-19.088516,-11.84,-51.93,-18.71,,,,,
-1.41744,-7.250012,-5.909191,0.099973,0.082565,0.031747,44.340343,32.75756,-19.088516,-11.83,-51.92,-18.71,,,,,
-1.048714,-7.987464,-6.148623,0.226342,0.046611,0.11657,44.340343,32.75756,-19.088516,-11.82,-51.9,-18.71,,,,,
-0.852379,-7.748032,-6.19651,-0.001895,-0.010381,-0.087032,44.340343,32.75756,-19.088516,-11.83,-51.91,-18.71,,,,,
-0.852379,-7.748032,-6.19651,-0.001895,-0.010381,-0.087032,44.340343,32.75756,-19.088516,-11.83,-51.91,-18.72,,,,,
-1.388708,-7.36494,-5.732011,-0.093376,-0.097468,-0.197954,44.340343,32.75756,-19.088516,-11.85,-51.92,-18.72,,,,,
-1.249837,-7.68099,-5.727222,-0.036516,-0.030755,-0.211936,42.711513,32.214618,-16.461656,-11.86,-51.92,-18.72,,,,,
-1.249837,-7.68099,-5.727222,-0.036516,-0.030755,-0.211936,42.711513,32.214618,-16.461656,-11.87,-51.93,-18.73,,,,,
-0.914632,-7.278744,-5.918768,-0.049433,-0.00612,-0.248422,42.711513,32.214618,-16.461656,-11.88,-51.94,-18.74,,,,,
-0.861956,-6.51256,-6.05285,-0.053694,-0.06258,-0.315402,42.711513,32.214618,-16.461656,-11.9,-51.95,-18.75,,,,,
-0.861956,-6.51256,-6.05285,-0.053694,-0.06258,-0.315402,42.711513,32.214618,-16.461656,-11.92,-51.95,-18.76,,,,,
-1.321667,-7.570851,-6.004964,0.22754,-0.109985,-0.107938,42.711513,32.214618,-16.461656,-11.93,-51.94,-18.75,,,,,
-1.527578,-7.944366,-5.861304,0.330606,-0.085084,-0.000478,42.711513,32.214618,-16.461656,-11.93,-51.93,-18.75,,,,,
-1.216316,-8.542947,-6.033696,0.397985,0.020512,0.030415,42.711513,32.214618,-16.461656,-11.93,-51.9,-18.75,,,,,
-1.216316,-8.542947,-6.033696,0.397985,0.020512,0.030415,42.711513,32.214618,-16.461656,-11.93,-51.88,-18.75,,,,,
-1.359976,-8.217319,-5.799052,0.3097,0.108531,-0.247224,42.711513,32.214618,-16.461656,-11.93,-51.87,-18.76,,,,,
-1.34561,-7.767186,-5.765532,0.16096,0.105202,-0.481053,44.883285,34.38639,-18.563144,-11.95,-51.86,-18.79,,,,,
-1.34561,-7.767186,-5.765532,0.16096,0.105202,-0.481053,44.883285,34.38639,-18.563144,-11.97,-51.86,-18.81,,,,,
-0.349571,-7.556486,-5.377651,0.132331,0.095881,-0.399559,44.883285,34.38639,-18.563144,-11.99,-51.86,-18.83,,,,,
-0.057464,-7.561274,-5.952289,0.436069,0.2092,-1.405051,44.883285,34.38639,-18.563144,-12.05,-51.85,-18.88,,,,,
-0.057464,-7.561274,-5.952289,0.436069,0.2092,-1.405051,44.883285,34.38639,-18.563144,-12.11,-51.85,-18.94,,,,,
-0.507597,-8.083237,-5.372862,0.369355,-0.256195,-3.476222,44.883285,34.38639,-18.563144,-12.28,-51.88,-19.05,,,,,
-0.416612,-11.607682,-5.320187,0.530745,-0.202664,-2.04635,44.883285,34.38639,-18.563144,-12.39,-51.89,-19.12,,,,,
0.306473,-7.302687,-5.334553,-0.287124,0.096147,0.154787,44.883285,34.38639,-18.563144,-12.38,-51.9,-19.12,,,,,
0.306473,-7.302687,-5.334553,-0.287124,0.096147,0.154787,44.883285,34.38639,-18.563144,-12.36,-51.91,-19.12,,,,,
0.512385,-7.235646,-5.52131,-0.082856,-0.048065,-0.116727,45.24525,38.006008,-16.811904,-12.37,-51.92,-19.12,,,,,
0.895477,-8.035351,-5.741588,0.136991,-0.451407,-0.652163,45.24525,38.006008,-16.811904,-12.42,-51.93,-19.12,,,,,
0.895477,-8.035351,-5.741588,0.136991,-0.451407,-0.652163,45.24525,38.006008,-16.811904,-12.47,-51.94,-19.12,,,,,
-0.196335,-8.317881,-5.219625,-0.067143,-0.814668,-1.446863,45.24525,38.006008,-16.811904,-12.57,-51.97,-19.14,,,,,
-0.502808,-8.064083,-4.98977,-0.109621,-0.617724,-1.359909,45.24525,38.006008,-16.811904,-12.66,-52.01,-19.16,,,,,
0.306473,-8.226897,-5.315399,0.049904,-0.219442,-0.631124,45.24525,38.006008,-16.811904,-12.69,-52.02,-19.17,,,,,
0.306473,-8.226897,-5.315399,0.049904,-0.219442,-0.631124,45.24525,38.006008,-16.811904,-12.73,-52.03,-19.18,,,,,
1.149275,-5.98102,-5.411171,0.02487,0.079102,-0.182108,45.24525,38.006008,-16.811904,-12.74,-52.03,-19.19,,,,,
51..033720,0.60868,1.848583,45.24525,51.760562,-24.167112,-13.69,-52.15,-19.39,,,,,,,,
0.550694,-8.657875,-4.544426,0.748462,0.571262,1.738859,45.24525,51.760562,-24.167112,-13.59,-52.07,-19.35,,,,,
0.550694,-8.657875,-4.544426,0.748462,0.571262,1.738859,45.24525,51.760562,-24.167112,-13.48,-51.99,-19.32,,,,,
-1.455749,-9.376173,-4.879631,0.706117,1.253707,2.293071,45.24525,51.760562,-24.167112,-13.33,-51.9,-19.29,,,,,
1.087023,-8.327458,-5.334553,0.189722,2.283168,3.531859,45.24525,51.760562,-24.167112,-13.07,-51.81,-19.27,,,,,
1.087023,-8.327458,-5.334553,0.189722,2.283168,3.531859,45.24525,51.760562,-24.167112,-12.82,-51.71,-19.25,,,,,
1.27378,-6.857343,-4.793436,0.20943,1.726958,3.451963,44.521324,42.711513,-20.314384,-12.59,-51.63,-19.2,,,,,
1.489269,-7.451135,-4.113448,0.735412,0.710947,2.357388,44.521324,42.711513,-20.314384,-12.45,-51.54,-19.15,,,,,
2.073484,-8.064083,-4.075139,0.981093,-0.632905,1.112208,44.521324,42.711513,-20.314384,-12.42,-51.47,-19.08,,,,,
2.073484,-8.064083,-4.075139,0.981093,-0.632905,1.112208,44.521324,42.711513,-20.314384,-12.39,-51.41,-19.02,,,,,
-0.938575,-9.285188,-4.022464,0.817306,-1.739065,0.73137,44.521324,42.711513,-20.314384,-12.42,-51.37,-18.91,,,,,
1.637717,-8.083237,-4.041618,0.418758,-1.308958,0.586891,44.521324,42.711513,-20.314384,-12.45,-51.35,-18.83,,,,,
1.637717,-8.083237,-4.041618,0.418758,-1.308958,0.586891,44.521324,42.711513,-20.314384,-12.47,-51.34,-18.75,,,,,
0.057464,-10.530236,-5.004137,0.338595,-2.074362,-0.279315,44.521324,42.711513,-20.314384,-12.56,-51.35,-18.67,,,,,
-2.537983,-9.658702,-4.24753,-0.75092,-2.869461,-0.729663,47.417018,40.17778,-25.217857,-12.7,-51.44,-18.57,,,,,
-2.758261,-9.467156,-4.123025,-1.398345,-2.571582,-0.842582,47.417018,40.17778,-25.217857,-12.84,-51.56,-18.48,,,,,
-2.758261,-9.467156,-4.123025,-1.398345,-2.571582,-0.842582,47.417018,40.17778,-25.217857,-12.98,-51.68,-18.4,,,,,
-5.459058,-7.024946,-3.112621,-1.198338,-1.532934,-0.301553,47.417018,40.17778,-25.217857,-13.05,-51.78,-18.34,,,,,
-0.306473,-9.936444,-5.109487,0.147644,0.268057,1.656566,47.417018,40.17778,-25.217857,-12.96,-51.74,-18.29,,,,,
-0.306473,-9.936444,-5.109487,0.147644,0.268057,1.656566,47.417018,40.17778,-25.217857,-12.87,-51.7,-18.24,,,,,
-0.550694,-7.139873,-4.812591,-0.247575,-0.076562,1.781337,47.417018,40.17778,-25.217857,-12.79,-51.69,-18.18,,,,,
-1.407862,-8.772803,-4.803013,0.018878,-0.621719,1.440314,47.417018,40.17778,-25.217857,-12.74,-51.68,-18.1,,,,,
-1.407862,-8.772803,-4.803013,0.018878,-0.621719,1.440314,47.417018,40.17778,-25.217857,-12.7,-51.66,-18.02,,,,,
-4.175701,-7.609161,-3.371208,-0.301239,-1.251034,0.798216,48.683887,37.101104,-29.245708,-12.71,-51.68,-17.93,,,,,
-2.825302,-5.98102,-3.601063,0.093315,-0.806412,1.075588,48.683887,37.101104,-29.245708,-12.69,-51.67,-17.86,,,,,
-1.767011,-8.188588,-4.185278,0.909719,-0.451008,1.089437,48.683887,37.101104,-29.245708,-12.65,-51.61,-17.8,,,,,
-1.767011,-8.188588,-4.185278,0.909719,-0.451008,1.089437,48.683887,37.101104,-29.245708,-12.62,-51.55,-17.74,,,,,
-2.418267,-7.36494,-3.850073,0.838212,-0.662599,1.085575,48.683887,37.101104,-29.245708,-12.59,-51.49,-17.67,,,,,
-3.481347,-10.812767,-3.500501,0.973769,-0.857279,0.412585,48.683887,37.101104,-29.245708,-12.61,-51.44,-17.62,,,,,
-3.481347,-10.812767,-3.500501,0.973769,-0.857279,0.412585,48.683887,37.101104,-29.245708,-12.62,-51.39,-17.57,,,,,
-1.230682,-6.129469,-8.911673,0.385468,-0.8923,-0.630059,48.683887,37.101104,-29.245708,-12.68,-51.39,-17.55,,,,,
1.460537,-3.380785,-0.541117,1.379375,-2.720056,-4.337235,48.683887,37.101104,-29.245708,-12.99,-51.4,-17.58,,,,,
1.460537,-3.380785,-0.541117,1.379375,-2.720056,-4.337235,48.683887,37.101104,-29.245708,-13.29,-51.41,-17.62,,,,,
-7.455924,-12.311613,1.728702,2.940543,-2.919396,-4.337235,49.045848,42.892494,-36.600917,-13.61,-51.34,-17.64,,,,,
0.871534,-15.754651,-1.37913,2.647591,0.483776,-3.19086,49.045848,42.892494,-36.600917,-13.74,-51.23,-17.78,,,,,
2.130948,-9.31392,-2.849245,0.661775,0.321321,0.212179,49.045848,42.892494,-36.600917,-13.72,-51.18,-17.78,,,,,
2.130948,-9.31392,-2.849245,0.661775,0.321321,0.212179,49.045848,42.892494,-36.600917,-13.69,-51.14,-17.79,,,,,
-1.613774,-9.232513,-1.752645,0.48374,-0.538361,0.437352,49.045848,42.892494,-36.600917,-13.69,-51.11,-17.75,,,,,
0.076618,-10.190242,-2.092639,0.607179,-0.227166,0.434822,49.045848,42.892494,-36.600917,-13.68,-51.07,-17.72,,,,,
0.076618,-10.190242,-2.092639,0.607179,-0.227166,0.434822,49.045848,42.892494,-36.600917,-13.67,-51.04,-17.7,,,,,
0.019155,-10.487138,-1.862784,0.39905,-0.50334,-0.06799,49.045848,42.892494,-36.600917,-13.69,-51.02,-17.68,,,,,
-0.766184,-12.100913,-0.861956,0.292256,-0.852086,-0.414872,48.321926,46.874076,-38.702404,-13.75,-51.02,-17.65,,,,,
-0.612947,-12.522314,-1.110966,0.082662,-0.830381,-0.30648,48.321926,46.874076,-38.702404,-13.79,-51.03,-17.63,,,,,
-0.612947,-12.522314,-1.110966,0.082662,-0.830381,-0.30648,48.321926,46.874076,-38.702404,-13.84,-51.04,-17.6,,,,,
-0.933786,-12.488793,-0.38788,-0.385263,-0.791631,-0.939523,48.321926,46.874076,-38.702404,-13.91,-51.08,-17.6,,,,,
-0.411824,-16.24788,0.272953,-0.675951,-0.791898,-1.56471,48.321926,46.874076,-38.702404,-14.01,-51.15,-17.62,,,,,
-0.411824,-16.24788,0.272953,-0.675951,-0.791898,-1.56471,48.321926,46.874076,-38.702404,-14.12,-51.22,-17.64,,,,,
0.325628,-15.879156,1.45096,-2.242846,-1.068737,-2.492036,48.321926,46.874076,-38.702404,-14.27,-51.4,-17.68,,,,,
-1.484481,-11.344306,0.876322,-3.932381,-1.439855,-3.710185,48.321926,46.874076,-38.702404,-14.5,-51.69,-17.75,,,,,
-1.484481,-11.344306,0.876322,-3.932381,-1.439855,-3.710185,48.321926,46.874076,-38.702404,-14.73,-51.99,-17.82,,,,,
-1.427017,-7.355362,-1.245048,-4.093904,-0.819728,-2.831328,45.064266,55.923126,-37.65166,-14.9,-52.28,-17.88,,,,,
0.416612,-5.775109,-3.36163,-3.780312,-0.118773,-1.279081,45.064266,55.923126,-37.65166,-14.96,-52.51,-17.92,,,,,
1.786165,-4.276262,-4.362458,-3.476707,-0.112382,-1.301585,45.064266,55.923126,-37.65166,-15.03,-52.73,-17.96,,,,,
1.786165,-4.276262,-4.362458,-3.476707,-0.112382,-1.301585,45.064266,55.923126,-37.65166,-15.1,-52.95,-18,,,,,
1.374342,-7.75282,-4.204432,-3.016772,-0.593356,-2.41973,45.064266,55.923126,-37.65166,-15.23,-53.17,-18.06,,,,,
0.311262,-5.578774,-4.740761,-3.47977,-0.582304,-2.479253,45.064266,55.923126,-37.65166,-15.38,-53.41,-18.11,,,,,
0.311262,-5.578774,-4.740761,-3.47977,-0.582304,-2.479253,45.064266,55.923126,-37.65166,-15.52,-53.66,-18.17,,,,,
0.488442,-5.679336,-5.339342,-3.370312,0.001736,-1.147918,45.064266,55.923126,-37.65166,-15.57,-53.87,-18.21,,,,,
1.604197,-0.890688,-6.943539,-3.315716,0.620531,-0.294895,41.263668,61.171577,-31.172073,-15.56,-54.05,-18.25,,,,,
1.604197,-0.890688,-6.943539,-3.315716,0.620531,-0.294895,41.263668,61.171577,-31.172073,-15.56,-54.24,-18.29,,,,,
2.221932,-0.067041,-8.547736,-2.31382,0.743838,-0.80583,41.263668,61.171577,-31.172073,-15.57,-54.38,-18.35,,,,,
1.058291,-1.857995,-8.265206,-1.304733,0.718803,-1.032469,41.263668,61.171577,-31.172073,-15.6,-54.46,-18.42,,,,,
3.443037,-1.948979,-8.739282,-0.73574,1.361567,-0.466006,41.263668,61.171577,-31.172073,-15.57,-54.5,-18.5,,,,,
3.443037,-1.948979,-8.739282,-0.73574,1.361567,-0.466006,41.263668,61.171577,-31.172073,-15.55,-54.53,-18.58,,,,,
5.655393,-1.819686,-9.663491,-0.054893,1.605516,0.138275,41.263668,61.171577,-31.172073,-15.48,-54.51,-18.65,,,,,
6.344958,-0.948152,-9.692223,0.969907,1.25677,0.616852,41.263668,61.171577,-31.172073,-15.41,-54.44,-18.68,,,,,
6.344958,-0.948152,-9.692223,0.969907,1.25677,0.616852,41.263668,61.171577,-31.172073,-15.34,-54.36,-18.72,,,,,
6.464674,-3.313744,-8.700973,1.987384,0.647563,0.306323,41.263668,61.171577,-31.172073,-15.3,-54.23,-18.74,,,,,
5.31061,-4.348092,-6.929173,2.190453,0.108264,0.088207,39.091896,60.44765,-28.01984,-15.29,-54.1,-18.74,,,,,
5.84215,-7.393671,-5.732011,2.733613,-0.02636,0.490616,39.091896,60.44765,-28.01984,-15.27,-53.94,-18.73,,,,,
5.84215,-7.393671,-5.732011,2.733613,-0.02636,0.490616,39.091896,60.44765,-28.01984,-15.24,-53.78,-18.71,,,,,
3.907536,-7.743243,-4.668931,2.455042,-0.26272,0.678772,39.091896,60.44765,-28.01984,-15.22,-53.63,-18.67,,,,,
3.375996,-6.392844,-5.329764,2.302174,0.067651,1.547108,39.091896,60.44765,-28.01984,-15.14,-53.47,-18.62,,,,,
3.375996,-6.392844,-5.329764,2.302174,0.067651,1.547108,39.091896,60.44765,-28.01984,-15.06,-53.31,-18.57,,,,,
3.443037,-6.105525,-4.702452,2.578082,0.198014,2.058709,39.091896,60.44765,-28.01984,-14.96,-53.13,-18.51,,,,,
